GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US50115,50115,ZCTA5 50115,24915,2564
8600000US50116,50116,ZCTA5 50116,17135,4303
8600000US50117,50117,ZCTA5 50117,32056,13086
8600000US50118,50118,ZCTA5 50118,25931,3972
8600000US50119,50119,ZCTA5 50119,29318,7701
8600000US50120,50120,ZCTA5 50120,27156,5783
8600000US50122,50122,ZCTA5 50122,28320,5183
8600000US50123,50123,ZCTA5 50123,29688,6306
8600000US50124,50124,ZCTA5 50124,30763,4087
8600000US50125,50125,ZCTA5 50125,30022,1538
8600000US50126,50126,ZCTA5 50126,28634,2857
8600000US50128,50128,ZCTA5 50128,49216,31537
8600000US50129,50129,ZCTA5 50129,26700,2240
8600000US50130,50130,ZCTA5 50130,28395,3029
8600000US50131,50131,ZCTA5 50131,45427,2643
8600000US50132,50132,ZCTA5 50132,27352,4468
8600000US50133,50133,ZCTA5 50133,25902,10034
8600000US50134,50134,ZCTA5 50134,34912,7265
8600000US50135,50135,ZCTA5 50135,25945,2852
8600000US50136,50136,ZCTA5 50136,28557,5150
8600000US50138,50138,ZCTA5 50138,25485,1383
8600000US50139,50139,ZCTA5 50139,31988,9205
8600000US50140,50140,ZCTA5 50140,18635,2191
8600000US50141,50141,ZCTA5 50141,24842,3417
8600000US50142,50142,ZCTA5 50142,25295,2237
8600000US50143,50143,ZCTA5 50143,30269,7564
8600000US50144,50144,ZCTA5 50144,21054,2398
8600000US50146,50146,ZCTA5 50146,30266,5292
8600000US50147,50147,ZCTA5 50147,29037,5573
8600000US50148,50148,ZCTA5 50148,25911,7365
8600000US50149,50149,ZCTA5 50149,25634,5640
8600000US50150,50150,ZCTA5 50150,22939,3676
8600000US50151,50151,ZCTA5 50151,28118,5254
8600000US50153,50153,ZCTA5 50153,33587,6768
8600000US50154,50154,ZCTA5 50154,25097,3855
8600000US50155,50155,ZCTA5 50155,24184,8264
8600000US50156,50156,ZCTA5 50156,32394,3657
8600000US50157,50157,ZCTA5 50157,25857,5307
8600000US50158,50158,ZCTA5 50158,24436,1048
8600000US50160,50160,ZCTA5 50160,22133,2374
8600000US50161,50161,ZCTA5 50161,33903,2809
8600000US50162,50162,ZCTA5 50162,26892,3342
8600000US50163,50163,ZCTA5 50163,21868,3514
8600000US50164,50164,ZCTA5 50164,27717,6053
8600000US50165,50165,ZCTA5 50165,27508,6446
8600000US50166,50166,ZCTA5 50166,32487,3801
8600000US50167,50167,ZCTA5 50167,27169,5145
8600000US50168,50168,ZCTA5 50168,28513,3394
8600000US50169,50169,ZCTA5 50169,29368,4888
8600000US50170,50170,ZCTA5 50170,28842,2978
8600000US50171,50171,ZCTA5 50171,28636,2937
8600000US50173,50173,ZCTA5 50173,25976,4085
8600000US50174,50174,ZCTA5 50174,25499,2598
8600000US50201,50201,ZCTA5 50201,31017,2305
8600000US50206,50206,ZCTA5 50206,25792,4684
8600000US50207,50207,ZCTA5 50207,31989,6211
8600000US50208,50208,ZCTA5 50208,24139,1301
8600000US50210,50210,ZCTA5 50210,33579,4437
8600000US50211,50211,ZCTA5 50211,34431,2787
8600000US50212,50212,ZCTA5 50212,28403,2399
8600000US50213,50213,ZCTA5 50213,23536,1674
8600000US50214,50214,ZCTA5 50214,25969,5271
8600000US50216,50216,ZCTA5 50216,34881,3989
8600000US50217,50217,ZCTA5 50217,27397,3370
8600000US50218,50218,ZCTA5 50218,24074,5203
8600000US50219,50219,ZCTA5 50219,28596,2578
8600000US50220,50220,ZCTA5 50220,20665,1313
8600000US50222,50222,ZCTA5 50222,23182,6946
8600000US50223,50223,ZCTA5 50223,23800,3810
8600000US50225,50225,ZCTA5 50225,31254,3939
8600000US50226,50226,ZCTA5 50226,40555,3470
8600000US50227,50227,ZCTA5 50227,22013,9482
8600000US50228,50228,ZCTA5 50228,28321,2822
8600000US50229,50229,ZCTA5 50229,36991,5056
8600000US50230,50230,ZCTA5 50230,31016,3340
8600000US50231,50231,ZCTA5 50231,23698,6552
8600000US50232,50232,ZCTA5 50232,30221,6758
8600000US50233,50233,ZCTA5 50233,31839,4119
8600000US50234,50234,ZCTA5 50234,37251,7510
8600000US50235,50235,ZCTA5 50235,26258,3552
8600000US50236,50236,ZCTA5 50236,34411,4547
8600000US50237,50237,ZCTA5 50237,35331,4225
8600000US50238,50238,ZCTA5 50238,25551,4381
8600000US50239,50239,ZCTA5 50239,19885,5121
8600000US50240,50240,ZCTA5 50240,29049,2503
8600000US50242,50242,ZCTA5 50242,19850,5659
8600000US50243,50243,ZCTA5 50243,26888,3406
8600000US50244,50244,ZCTA5 50244,28622,2669
8600000US50246,50246,ZCTA5 50246,29944,2743
8600000US50247,50247,ZCTA5 50247,27883,2214
8600000US50248,50248,ZCTA5 50248,32004,3314
8600000US50249,50249,ZCTA5 50249,28617,2652
8600000US50250,50250,ZCTA5 50250,23577,1924
8600000US50251,50251,ZCTA5 50251,24216,2547
8600000US50252,50252,ZCTA5 50252,35578,20936
8600000US50254,50254,ZCTA5 50254,28391,5216
8600000US50255,50255,ZCTA5 50255,23949,4754
8600000US50256,50256,ZCTA5 50256,27839,4496
8600000US50257,50257,ZCTA5 50257,22789,2480
8600000US50258,50258,ZCTA5 50258,30770,4591
8600000US50261,50261,ZCTA5 50261,42129,8093
8600000US50262,50262,ZCTA5 50262,26732,5667
8600000US50263,50263,ZCTA5 50263,43018,3913
8600000US50264,50264,ZCTA5 50264,22471,4867
8600000US50265,50265,ZCTA5 50265,39594,2183
8600000US50266,50266,ZCTA5 50266,46357,2705
8600000US50268,50268,ZCTA5 50268,20052,3091
8600000US50271,50271,ZCTA5 50271,21781,3583
8600000US50272,50272,ZCTA5 50272,19044,7104
8600000US50273,50273,ZCTA5 50273,29664,2757
8600000US50274,50274,ZCTA5 50274,28399,5518
8600000US50275,50275,ZCTA5 50275,21785,4680
8600000US50276,50276,ZCTA5 50276,26507,2949
8600000US50277,50277,ZCTA5 50277,26926,4011
8600000US50278,50278,ZCTA5 50278,29084,3798
8600000US50309,50309,ZCTA5 50309,33107,7403
8600000US50310,50310,ZCTA5 50310,30036,1631
8600000US50311,50311,ZCTA5 50311,25345,1808
8600000US50312,50312,ZCTA5 50312,44549,3032
8600000US50313,50313,ZCTA5 50313,21246,1388
8600000US50314,50314,ZCTA5 50314,16816,1706
8600000US50315,50315,ZCTA5 50315,23037,1666
8600000US50316,50316,ZCTA5 50316,19273,2048
8600000US50317,50317,ZCTA5 50317,22126,843
8600000US50319,50319,ZCTA5 50319,-,**
8600000US50320,50320,ZCTA5 50320,23508,1547
8600000US50321,50321,ZCTA5 50321,34223,3470
8600000US50322,50322,ZCTA5 50322,36122,1725
8600000US50323,50323,ZCTA5 50323,55929,9786
8600000US50324,50324,ZCTA5 50324,30398,3422
8600000US50325,50325,ZCTA5 50325,47229,3673
8600000US50327,50327,ZCTA5 50327,35545,2089
8600000US50401,50401,ZCTA5 50401,27822,1791
8600000US50420,50420,ZCTA5 50420,27902,6336
8600000US50421,50421,ZCTA5 50421,26311,2744
8600000US50423,50423,ZCTA5 50423,26901,2089
8600000US50424,50424,ZCTA5 50424,32157,3069
8600000US50426,50426,ZCTA5 50426,25396,10801
8600000US50428,50428,ZCTA5 50428,31368,3179
8600000US50430,50430,ZCTA5 50430,34344,6283
8600000US50431,50431,ZCTA5 50431,25008,7924
8600000US50432,50432,ZCTA5 50432,23878,3478
8600000US50433,50433,ZCTA5 50433,26481,6352
8600000US50434,50434,ZCTA5 50434,25301,4337
8600000US50435,50435,ZCTA5 50435,24894,3579
8600000US50436,50436,ZCTA5 50436,25516,2593
8600000US50438,50438,ZCTA5 50438,29317,2524
8600000US50439,50439,ZCTA5 50439,21892,9059
8600000US50440,50440,ZCTA5 50440,35416,9737
8600000US50441,50441,ZCTA5 50441,25239,2633
8600000US50444,50444,ZCTA5 50444,26044,4094
8600000US50446,50446,ZCTA5 50446,32856,9588
8600000US50447,50447,ZCTA5 50447,25207,4721
8600000US50448,50448,ZCTA5 50448,20661,2881
8600000US50449,50449,ZCTA5 50449,24686,7956
8600000US50450,50450,ZCTA5 50450,27051,2584
8600000US50451,50451,ZCTA5 50451,30406,12854
8600000US50452,50452,ZCTA5 50452,21406,4198
8600000US50453,50453,ZCTA5 50453,22928,8205
8600000US50454,50454,ZCTA5 50454,26706,8830
8600000US50455,50455,ZCTA5 50455,15246,3304
8600000US50456,50456,ZCTA5 50456,22125,1962
8600000US50457,50457,ZCTA5 50457,35529,9994
8600000US50458,50458,ZCTA5 50458,29023,4062
8600000US50459,50459,ZCTA5 50459,26763,2146
8600000US50460,50460,ZCTA5 50460,25240,5934
8600000US50461,50461,ZCTA5 50461,26722,1865
8600000US50464,50464,ZCTA5 50464,28190,7040
8600000US50465,50465,ZCTA5 50465,15385,3391
8600000US50466,50466,ZCTA5 50466,25376,3088
8600000US50467,50467,ZCTA5 50467,31907,5016
8600000US50468,50468,ZCTA5 50468,30404,5558
8600000US50469,50469,ZCTA5 50469,28212,2803
8600000US50470,50470,ZCTA5 50470,18803,5641
8600000US50471,50471,ZCTA5 50471,27582,4900
8600000US50472,50472,ZCTA5 50472,26760,3292
8600000US50473,50473,ZCTA5 50473,25888,9044
8600000US50475,50475,ZCTA5 50475,24207,2965
8600000US50476,50476,ZCTA5 50476,26312,4163
8600000US50477,50477,ZCTA5 50477,25621,6491
8600000US50478,50478,ZCTA5 50478,26965,5647
8600000US50479,50479,ZCTA5 50479,24015,3585
8600000US50480,50480,ZCTA5 50480,27218,3979
8600000US50482,50482,ZCTA5 50482,33237,3481
8600000US50483,50483,ZCTA5 50483,30267,5193
8600000US50484,50484,ZCTA5 50484,24380,3568
8600000US50501,50501,ZCTA5 50501,23744,1021
8600000US50510,50510,ZCTA5 50510,30349,3727
8600000US50511,50511,ZCTA5 50511,29480,1734
8600000US50514,50514,ZCTA5 50514,26255,3083
8600000US50515,50515,ZCTA5 50515,25155,5072
8600000US50516,50516,ZCTA5 50516,24006,2259
8600000US50517,50517,ZCTA5 50517,25346,3100
8600000US50518,50518,ZCTA5 50518,22474,5219
8600000US50519,50519,ZCTA5 50519,22448,3044
8600000US50520,50520,ZCTA5 50520,29574,5390
8600000US50521,50521,ZCTA5 50521,14044,7642
8600000US50522,50522,ZCTA5 50522,25364,4137
8600000US50523,50523,ZCTA5 50523,21866,3518
8600000US50524,50524,ZCTA5 50524,31837,6662
8600000US50525,50525,ZCTA5 50525,29604,3471
8600000US50527,50527,ZCTA5 50527,28855,7291
8600000US50528,50528,ZCTA5 50528,32459,5963
8600000US50529,50529,ZCTA5 50529,25331,2187
8600000US50530,50530,ZCTA5 50530,21829,2793
8600000US50531,50531,ZCTA5 50531,51903,26653
8600000US50532,50532,ZCTA5 50532,25113,5681
8600000US50533,50533,ZCTA5 50533,25528,2588
8600000US50535,50535,ZCTA5 50535,24380,3110
8600000US50536,50536,ZCTA5 50536,26999,3179
8600000US50538,50538,ZCTA5 50538,28283,3249
8600000US50539,50539,ZCTA5 50539,35261,12018
8600000US50540,50540,ZCTA5 50540,21008,2702
8600000US50541,50541,ZCTA5 50541,22923,2253
8600000US50542,50542,ZCTA5 50542,32021,6661
8600000US50543,50543,ZCTA5 50543,26810,2853
8600000US50544,50544,ZCTA5 50544,24373,3236
8600000US50545,50545,ZCTA5 50545,55063,45943
8600000US50546,50546,ZCTA5 50546,26246,9057
8600000US50548,50548,ZCTA5 50548,28196,1873
8600000US50551,50551,ZCTA5 50551,24954,5878
8600000US50554,50554,ZCTA5 50554,30922,4212
8600000US50556,50556,ZCTA5 50556,34450,17495
8600000US50557,50557,ZCTA5 50557,22326,3551
8600000US50558,50558,ZCTA5 50558,29831,7021
8600000US50559,50559,ZCTA5 50559,29886,6683
8600000US50560,50560,ZCTA5 50560,27997,8601
8600000US50561,50561,ZCTA5 50561,27797,7514
8600000US50562,50562,ZCTA5 50562,29664,5696
8600000US50563,50563,ZCTA5 50563,26222,2996
8600000US50565,50565,ZCTA5 50565,29998,10804
8600000US50566,50566,ZCTA5 50566,20278,4193
8600000US50567,50567,ZCTA5 50567,21688,4198
8600000US50568,50568,ZCTA5 50568,27328,2943
8600000US50569,50569,ZCTA5 50569,23692,2648
8600000US50570,50570,ZCTA5 50570,27802,5724
8600000US50571,50571,ZCTA5 50571,29677,5738
8600000US50573,50573,ZCTA5 50573,21957,6221
8600000US50574,50574,ZCTA5 50574,27996,2648
8600000US50575,50575,ZCTA5 50575,26586,4595
8600000US50576,50576,ZCTA5 50576,27253,3806
8600000US50577,50577,ZCTA5 50577,29501,6276
8600000US50578,50578,ZCTA5 50578,26045,6613
8600000US50579,50579,ZCTA5 50579,25332,2799
8600000US50581,50581,ZCTA5 50581,26052,5800
8600000US50582,50582,ZCTA5 50582,28935,7037
8600000US50583,50583,ZCTA5 50583,28194,2291
8600000US50585,50585,ZCTA5 50585,30534,5195
8600000US50586,50586,ZCTA5 50586,23361,3720
8600000US50588,50588,ZCTA5 50588,22708,2057
8600000US50590,50590,ZCTA5 50590,26355,4124
8600000US50591,50591,ZCTA5 50591,27452,4736
8600000US50593,50593,ZCTA5 50593,14832,5932
8600000US50594,50594,ZCTA5 50594,28792,5053
8600000US50595,50595,ZCTA5 50595,28044,3430
8600000US50597,50597,ZCTA5 50597,29910,3854
8600000US50598,50598,ZCTA5 50598,27881,3025
8600000US50599,50599,ZCTA5 50599,34569,4890
8600000US50601,50601,ZCTA5 50601,28935,3104
8600000US50602,50602,ZCTA5 50602,28945,3203
8600000US50603,50603,ZCTA5 50603,20458,4090
8600000US50604,50604,ZCTA5 50604,37670,8916
8600000US50605,50605,ZCTA5 50605,24668,6139
8600000US50606,50606,ZCTA5 50606,26451,5819
8600000US50607,50607,ZCTA5 50607,20804,8988
8600000US50609,50609,ZCTA5 50609,29215,4958
8600000US50611,50611,ZCTA5 50611,25260,5741
8600000US50612,50612,ZCTA5 50612,62391,20256
8600000US50613,50613,ZCTA5 50613,29589,1433
8600000US50616,50616,ZCTA5 50616,26386,2627
8600000US50619,50619,ZCTA5 50619,24115,2815
8600000US50620,50620,ZCTA5 50620,17162,9694
8600000US50621,50621,ZCTA5 50621,30642,3352
8600000US50622,50622,ZCTA5 50622,39207,4388
8600000US50624,50624,ZCTA5 50624,41058,7395
8600000US50625,50625,ZCTA5 50625,23365,3203
8600000US50626,50626,ZCTA5 50626,26768,2644
8600000US50627,50627,ZCTA5 50627,24312,2368
8600000US50628,50628,ZCTA5 50628,30847,8511
8600000US50629,50629,ZCTA5 50629,33385,5740
8600000US50630,50630,ZCTA5 50630,28636,4754
8600000US50632,50632,ZCTA5 50632,30748,2818
8600000US50633,50633,ZCTA5 50633,26506,5682
8600000US50634,50634,ZCTA5 50634,27066,2551
8600000US50635,50635,ZCTA5 50635,27074,2522
8600000US50636,50636,ZCTA5 50636,26153,4438
8600000US50638,50638,ZCTA5 50638,29801,2391
8600000US50641,50641,ZCTA5 50641,30207,14245
8600000US50642,50642,ZCTA5 50642,23603,3835
8600000US50643,50643,ZCTA5 50643,35489,2546
8600000US50644,50644,ZCTA5 50644,31099,3608
8600000US50645,50645,ZCTA5 50645,26278,3563
8600000US50647,50647,ZCTA5 50647,31816,3181
8600000US50648,50648,ZCTA5 50648,30439,5872
8600000US50650,50650,ZCTA5 50650,24034,4090
8600000US50651,50651,ZCTA5 50651,27724,2334
8600000US50652,50652,ZCTA5 50652,17819,3138
8600000US50653,50653,ZCTA5 50653,22205,3363
8600000US50654,50654,ZCTA5 50654,30362,5002
8600000US50655,50655,ZCTA5 50655,24109,2334
8600000US50658,50658,ZCTA5 50658,28621,3368
8600000US50659,50659,ZCTA5 50659,25000,1602
8600000US50660,50660,ZCTA5 50660,28514,2972
8600000US50662,50662,ZCTA5 50662,23168,1845
8600000US50664,50664,ZCTA5 50664,17491,2403
8600000US50665,50665,ZCTA5 50665,28421,2878
8600000US50666,50666,ZCTA5 50666,29877,3979
8600000US50667,50667,ZCTA5 50667,28979,3625
8600000US50668,50668,ZCTA5 50668,26059,2295
8600000US50669,50669,ZCTA5 50669,34698,2762
8600000US50670,50670,ZCTA5 50670,24476,2327
8600000US50671,50671,ZCTA5 50671,43561,25851
8600000US50672,50672,ZCTA5 50672,27657,3779
8600000US50673,50673,ZCTA5 50673,25569,4711
8600000US50674,50674,ZCTA5 50674,30103,2227
8600000US50675,50675,ZCTA5 50675,28178,2221
8600000US50676,50676,ZCTA5 50676,25054,3667
8600000US50677,50677,ZCTA5 50677,30473,1979
8600000US50680,50680,ZCTA5 50680,34423,7037
8600000US50681,50681,ZCTA5 50681,34102,6315
8600000US50682,50682,ZCTA5 50682,28068,2377
8600000US50701,50701,ZCTA5 50701,29420,1373
8600000US50702,50702,ZCTA5 50702,23346,1019
8600000US50703,50703,ZCTA5 50703,18831,1669
8600000US50707,50707,ZCTA5 50707,21465,1676
8600000US50801,50801,ZCTA5 50801,24961,1338
8600000US50830,50830,ZCTA5 50830,25484,3053
8600000US50833,50833,ZCTA5 50833,26972,4143
8600000US50835,50835,ZCTA5 50835,24503,6682
8600000US50836,50836,ZCTA5 50836,26479,8123
8600000US50837,50837,ZCTA5 50837,35510,12069
8600000US50839,50839,ZCTA5 50839,17427,6653
8600000US50840,50840,ZCTA5 50840,22508,3649
8600000US50841,50841,ZCTA5 50841,27114,2222
8600000US50842,50842,ZCTA5 50842,27076,6815
8600000US50843,50843,ZCTA5 50843,22585,4248
8600000US50845,50845,ZCTA5 50845,23098,3445
8600000US50846,50846,ZCTA5 50846,23442,2941
8600000US50847,50847,ZCTA5 50847,16902,5793
8600000US50848,50848,ZCTA5 50848,24469,3748
8600000US50849,50849,ZCTA5 50849,28158,2358
8600000US50851,50851,ZCTA5 50851,27074,3159
8600000US50853,50853,ZCTA5 50853,24668,2473
8600000US50854,50854,ZCTA5 50854,23819,2451
8600000US50857,50857,ZCTA5 50857,23923,6959
8600000US50858,50858,ZCTA5 50858,28029,5193
8600000US50859,50859,ZCTA5 50859,26911,5090
8600000US50860,50860,ZCTA5 50860,15638,3578
8600000US50861,50861,ZCTA5 50861,33466,11163
8600000US50862,50862,ZCTA5 50862,29560,6040
8600000US50863,50863,ZCTA5 50863,25019,6012
8600000US50864,50864,ZCTA5 50864,25405,2152
8600000US51001,51001,ZCTA5 51001,26068,2380
8600000US51002,51002,ZCTA5 51002,30504,4763
8600000US51003,51003,ZCTA5 51003,30881,3006
8600000US51004,51004,ZCTA5 51004,27305,4225
8600000US51005,51005,ZCTA5 51005,33010,3090
8600000US51006,51006,ZCTA5 51006,29478,6712
8600000US51007,51007,ZCTA5 51007,29030,3748
8600000US51008,51008,ZCTA5 51008,44075,10265
8600000US51009,51009,ZCTA5 51009,22635,5483
8600000US51010,51010,ZCTA5 51010,23838,5521
8600000US51011,51011,ZCTA5 51011,22037,7066
8600000US51012,51012,ZCTA5 51012,27077,2550
8600000US51014,51014,ZCTA5 51014,34813,5701
8600000US51016,51016,ZCTA5 51016,23541,2943
8600000US51018,51018,ZCTA5 51018,22718,2663
8600000US51019,51019,ZCTA5 51019,29633,9179
8600000US51020,51020,ZCTA5 51020,23286,3836
8600000US51022,51022,ZCTA5 51022,35476,11839
8600000US51023,51023,ZCTA5 51023,23522,2545
8600000US51024,51024,ZCTA5 51024,33433,3888
8600000US51025,51025,ZCTA5 51025,30349,3332
8600000US51026,51026,ZCTA5 51026,27941,3704
8600000US51027,51027,ZCTA5 51027,29847,5888
8600000US51028,51028,ZCTA5 51028,30668,3311
8600000US51029,51029,ZCTA5 51029,23534,4902
8600000US51030,51030,ZCTA5 51030,32117,2861
8600000US51031,51031,ZCTA5 51031,28968,1607
8600000US51033,51033,ZCTA5 51033,33439,9461
8600000US51034,51034,ZCTA5 51034,30273,3635
8600000US51035,51035,ZCTA5 51035,33689,3452
8600000US51036,51036,ZCTA5 51036,24132,5744
8600000US51037,51037,ZCTA5 51037,21068,3016
8600000US51038,51038,ZCTA5 51038,28114,3177
8600000US51039,51039,ZCTA5 51039,29751,2604
8600000US51040,51040,ZCTA5 51040,23734,3146
8600000US51041,51041,ZCTA5 51041,26716,2193
8600000US51044,51044,ZCTA5 51044,19857,5154
8600000US51046,51046,ZCTA5 51046,29172,3243
8600000US51047,51047,ZCTA5 51047,31297,5349
8600000US51048,51048,ZCTA5 51048,29682,9764
8600000US51049,51049,ZCTA5 51049,20851,2978
8600000US51050,51050,ZCTA5 51050,26625,2098
8600000US51051,51051,ZCTA5 51051,16621,2774
8600000US51052,51052,ZCTA5 51052,28636,4688
8600000US51053,51053,ZCTA5 51053,21740,2198
8600000US51054,51054,ZCTA5 51054,26141,3384
8600000US51055,51055,ZCTA5 51055,30836,6595
8600000US51056,51056,ZCTA5 51056,31674,7411
8600000US51058,51058,ZCTA5 51058,31985,5484
8600000US51060,51060,ZCTA5 51060,29530,7262
8600000US51061,51061,ZCTA5 51061,30877,8137
8600000US51062,51062,ZCTA5 51062,24013,7374
8600000US51063,51063,ZCTA5 51063,27630,5382
8600000US51101,51101,ZCTA5 51101,12044,2066
8600000US51103,51103,ZCTA5 51103,17209,833
8600000US51104,51104,ZCTA5 51104,27378,1724
8600000US51105,51105,ZCTA5 51105,14114,1294
8600000US51106,51106,ZCTA5 51106,29149,2658
8600000US51108,51108,ZCTA5 51108,26942,3363
8600000US51109,51109,ZCTA5 51109,23408,2477
8600000US51111,51111,ZCTA5 51111,21794,4986
8600000US51201,51201,ZCTA5 51201,30950,4493
8600000US51230,51230,ZCTA5 51230,19750,3605
8600000US51231,51231,ZCTA5 51231,44040,29501
8600000US51232,51232,ZCTA5 51232,26075,5294
8600000US51234,51234,ZCTA5 51234,23432,2331
8600000US51235,51235,ZCTA5 51235,28716,2978
8600000US51237,51237,ZCTA5 51237,27889,4021
8600000US51238,51238,ZCTA5 51238,26055,2442
8600000US51239,51239,ZCTA5 51239,26746,3531
8600000US51240,51240,ZCTA5 51240,26733,3516
8600000US51241,51241,ZCTA5 51241,32125,4429
8600000US51242,51242,ZCTA5 51242,45092,20178
8600000US51243,51243,ZCTA5 51243,25823,2691
8600000US51244,51244,ZCTA5 51244,30097,11846
8600000US51245,51245,ZCTA5 51245,30018,4418
8600000US51246,51246,ZCTA5 51246,27816,2527
8600000US51247,51247,ZCTA5 51247,27879,4074
8600000US51248,51248,ZCTA5 51248,31351,4531
8600000US51249,51249,ZCTA5 51249,25749,1830
8600000US51250,51250,ZCTA5 51250,27503,2853
8600000US51301,51301,ZCTA5 51301,27669,2457
8600000US51331,51331,ZCTA5 51331,36616,5313
8600000US51333,51333,ZCTA5 51333,25704,3538
8600000US51334,51334,ZCTA5 51334,28262,3284
8600000US51338,51338,ZCTA5 51338,27748,3505
8600000US51341,51341,ZCTA5 51341,16654,7955
8600000US51342,51342,ZCTA5 51342,22689,2424
8600000US51343,51343,ZCTA5 51343,28126,7383
8600000US51345,51345,ZCTA5 51345,28577,7912
8600000US51346,51346,ZCTA5 51346,27548,2682
8600000US51347,51347,ZCTA5 51347,32792,5151
8600000US51350,51350,ZCTA5 51350,21093,3775
8600000US51351,51351,ZCTA5 51351,33645,2966
8600000US51354,51354,ZCTA5 51354,26450,5147
8600000US51355,51355,ZCTA5 51355,47449,9274
8600000US51357,51357,ZCTA5 51357,25850,3012
8600000US51358,51358,ZCTA5 51358,22694,2553
8600000US51360,51360,ZCTA5 51360,37593,2961
8600000US51363,51363,ZCTA5 51363,18615,4395
8600000US51364,51364,ZCTA5 51364,26476,5221
8600000US51365,51365,ZCTA5 51365,26112,8711
8600000US51366,51366,ZCTA5 51366,26430,4926
8600000US51401,51401,ZCTA5 51401,27986,1507
8600000US51430,51430,ZCTA5 51430,25600,2463
8600000US51431,51431,ZCTA5 51431,25330,4613
8600000US51433,51433,ZCTA5 51433,28310,7155
8600000US51436,51436,ZCTA5 51436,25247,4105
8600000US51439,51439,ZCTA5 51439,23467,2629
8600000US51440,51440,ZCTA5 51440,28992,4740
8600000US51441,51441,ZCTA5 51441,17680,2830
8600000US51442,51442,ZCTA5 51442,26732,6557
8600000US51443,51443,ZCTA5 51443,28998,3758
8600000US51444,51444,ZCTA5 51444,22265,4662
8600000US51445,51445,ZCTA5 51445,33882,6013
8600000US51446,51446,ZCTA5 51446,21204,3946
8600000US51447,51447,ZCTA5 51447,30408,8245
8600000US51448,51448,ZCTA5 51448,23651,4903
8600000US51449,51449,ZCTA5 51449,26861,2614
8600000US51450,51450,ZCTA5 51450,33803,4194
8600000US51451,51451,ZCTA5 51451,18622,4568
8600000US51453,51453,ZCTA5 51453,25614,3349
8600000US51454,51454,ZCTA5 51454,25721,4386
8600000US51455,51455,ZCTA5 51455,36828,7406
8600000US51458,51458,ZCTA5 51458,25828,2526
8600000US51459,51459,ZCTA5 51459,19811,6926
8600000US51461,51461,ZCTA5 51461,29017,3522
8600000US51462,51462,ZCTA5 51462,25979,3143
8600000US51463,51463,ZCTA5 51463,27768,11429
8600000US51465,51465,ZCTA5 51465,28336,4229
8600000US51466,51466,ZCTA5 51466,24887,2423
8600000US51467,51467,ZCTA5 51467,30635,3587
8600000US51501,51501,ZCTA5 51501,21476,1182
8600000US51503,51503,ZCTA5 51503,31225,1509
8600000US51510,51510,ZCTA5 51510,27794,3865
8600000US51520,51520,ZCTA5 51520,23351,5521
8600000US51521,51521,ZCTA5 51521,33469,3410
8600000US51523,51523,ZCTA5 51523,27127,6573
8600000US51525,51525,ZCTA5 51525,30594,4588
8600000US51526,51526,ZCTA5 51526,31584,3785
8600000US51527,51527,ZCTA5 51527,23080,6465
8600000US51528,51528,ZCTA5 51528,22242,3229
8600000US51529,51529,ZCTA5 51529,26324,2301
8600000US51530,51530,ZCTA5 51530,31650,5456
8600000US51531,51531,ZCTA5 51531,32968,3812
8600000US51532,51532,ZCTA5 51532,19568,2155
8600000US51533,51533,ZCTA5 51533,26805,3276
8600000US51534,51534,ZCTA5 51534,29103,1783
8600000US51535,51535,ZCTA5 51535,23251,2744
8600000US51536,51536,ZCTA5 51536,31127,5460
8600000US51537,51537,ZCTA5 51537,27559,2524
8600000US51540,51540,ZCTA5 51540,26448,5408
8600000US51541,51541,ZCTA5 51541,32285,5404
8600000US51542,51542,ZCTA5 51542,39543,11037
8600000US51543,51543,ZCTA5 51543,24076,2915
8600000US51544,51544,ZCTA5 51544,26442,3018
8600000US51545,51545,ZCTA5 51545,17378,4332
8600000US51546,51546,ZCTA5 51546,29701,1930
8600000US51548,51548,ZCTA5 51548,31953,4809
8600000US51549,51549,ZCTA5 51549,35989,8967
8600000US51550,51550,ZCTA5 51550,26632,4956
8600000US51551,51551,ZCTA5 51551,32302,3267
8600000US51552,51552,ZCTA5 51552,40746,18122
8600000US51553,51553,ZCTA5 51553,37674,5959
8600000US51554,51554,ZCTA5 51554,28302,42667
8600000US51555,51555,ZCTA5 51555,29525,1773
8600000US51556,51556,ZCTA5 51556,22364,3413
8600000US51557,51557,ZCTA5 51557,33267,4692
8600000US51558,51558,ZCTA5 51558,32815,5242
8600000US51559,51559,ZCTA5 51559,29506,3129
8600000US51560,51560,ZCTA5 51560,29892,3262
8600000US51561,51561,ZCTA5 51561,29663,4621
8600000US51562,51562,ZCTA5 51562,27816,5384
8600000US51563,51563,ZCTA5 51563,34118,7694
8600000US51564,51564,ZCTA5 51564,24395,3559
8600000US51565,51565,ZCTA5 51565,25716,6550
8600000US51566,51566,ZCTA5 51566,22829,1390
8600000US51570,51570,ZCTA5 51570,27728,3902
8600000US51571,51571,ZCTA5 51571,36719,7067
8600000US51572,51572,ZCTA5 51572,18658,3527
8600000US51573,51573,ZCTA5 51573,29872,3005
